"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature",,,,,
Time (UTC), Avg(ChrW(186)F), Min(°F), Max(°F),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(g), Min(g), Max(g),,Time (UTC), Avg(g), Min(g), Max(g),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(°F), Min(°F), Max(°F),,
02/18/2020 19:10:01,63.633332824707,63.633332824707,63.633332824707,,02/18/2020 20:09:29,1.0356467,1.0356467,1.0356467,,02/18/2020 20:09:28,0.0123119,0.0123119,0.0123119,,02/18/2020 20:09:28,0.0044067,0.0044067,0.0044067,,02/18/2020 20:09:28,0.9959952,0.9959952,0.9959952,,02/18/2020 20:09:28,0.05402,0.05402,0.05402,,02/18/2020 20:09:29,0.0453683,0.0453683,0.0453683,,02/18/2020 20:09:29,0.0163449,0.0163449,0.0163449,,02/18/2020 20:09:29,0.0047119,0.0047119,0.0047119,,02/18/2020 19:10:01,63.633332824707,63.633332824707,63.633332824707,,
02/18/2020 19:20:02,63.5233150482178,63.5233150482178,63.5233150482178,,02/18/2020 20:19:19,1.0339925,1.0339925,1.0339925,,02/18/2020 20:19:18,0.0160909,0.0160909,0.0160909,,02/18/2020 20:19:18,0.0049654,0.0049654,0.0049654,,02/18/2020 20:19:18,0.9997332,0.9997332,0.9997332,,02/18/2020 20:19:18,0.0517067,0.0517067,0.0517067,,02/18/2020 20:19:19,0.0424495,0.0424495,0.0424495,,02/18/2020 20:19:19,0.0188821,0.0188821,0.0188821,,02/18/2020 20:19:19,0.0059058,0.0059058,0.0059058,,02/18/2020 19:20:02,63.5233150482178,63.5233150482178,63.5233150482178,,
02/18/2020 19:29:04,64.0366580963135,64.0366580963135,64.0366580963135,,02/18/2020 20:29:10,1.0240053,1.0240053,1.0240053,,02/18/2020 20:29:10,0.0178585,0.0178585,0.0178585,,02/18/2020 20:29:10,0.0058918,0.0058918,0.0058918,,02/18/2020 20:29:10,1.0038679,1.0038679,1.0038679,,02/18/2020 20:29:10,0.0462476,0.0462476,0.0462476,,02/18/2020 20:29:10,0.0433115,0.0433115,0.0433115,,02/18/2020 20:29:10,0.0168897,0.0168897,0.0168897,,02/18/2020 20:29:10,0.0047419,0.0047419,0.0047419,,02/18/2020 19:29:04,64.0366580963135,64.0366580963135,64.0366580963135,,
02/18/2020 19:39:05,63.7066493988037,63.7066493988037,63.7066493988037,,02/18/2020 20:39:02,1.0360596,1.0360596,1.0360596,,02/18/2020 20:39:01,0.0133152,0.0133152,0.0133152,,02/18/2020 20:39:01,0.0044756,0.0044756,0.0044756,,02/18/2020 20:39:01,0.9507008,0.9507008,0.9507008,,02/18/2020 20:39:01,0.042318,0.042318,0.042318,,02/18/2020 20:39:02,0.0515745,0.0515745,0.0515745,,02/18/2020 20:39:02,0.0149607,0.0149607,0.0149607,,02/18/2020 20:39:02,0.005247,0.005247,0.005247,,02/18/2020 19:39:05,63.7066493988037,63.7066493988037,63.7066493988037,,
02/18/2020 19:49:07,63.8899803161621,63.8899803161621,63.8899803161621,,02/18/2020 20:48:55,1.0236569,1.0236569,1.0236569,,02/18/2020 20:48:54,0.0161269,0.0161269,0.0161269,,02/18/2020 20:48:54,0.0059313,0.0059313,0.0059313,,02/18/2020 20:48:54,0.9939696,0.9939696,0.9939696,,02/18/2020 20:48:54,0.0451334,0.0451334,0.0451334,,02/18/2020 20:48:55,0.0431705,0.0431705,0.0431705,,02/18/2020 20:48:55,0.0205815,0.0205815,0.0205815,,02/18/2020 20:48:55,0.0054879,0.0054879,0.0054879,,02/18/2020 19:49:07,63.8899803161621,63.8899803161621,63.8899803161621,,
02/18/2020 20:00:10,64.073314666748,64.073314666748,64.073314666748,,02/18/2020 20:58:46,1.0153343,1.0153343,1.0153343,,02/18/2020 20:58:45,0.0163055,0.0163055,0.0163055,,02/18/2020 20:58:45,0.0052288,0.0052288,0.0052288,,02/18/2020 20:58:45,0.9949719,0.9949719,0.9949719,,02/18/2020 20:58:45,0.0481902,0.0481902,0.0481902,,02/18/2020 20:58:46,0.0404919,0.0404919,0.0404919,,02/18/2020 20:58:46,0.0162111,0.0162111,0.0162111,,02/18/2020 20:58:46,0.0045239,0.0045239,0.0045239,,02/18/2020 20:00:10,64.073314666748,64.073314666748,64.073314666748,,
02/18/2020 20:10:12,63.9633415222168,63.9633415222168,63.9633415222168,,02/18/2020 21:09:33,1.0579979,1.0579979,1.0579979,,02/18/2020 21:09:32,0.0168225,0.0168225,0.0168225,,02/18/2020 21:09:32,0.0057051,0.0057051,0.0057051,,02/18/2020 21:09:32,1.0146016,1.0146016,1.0146016,,02/18/2020 21:09:32,0.0438449,0.0438449,0.0438449,,02/18/2020 21:09:33,0.048108,0.048108,0.048108,,02/18/2020 21:09:33,0.0153789,0.0153789,0.0153789,,02/18/2020 21:09:33,0.0049319,0.0049319,0.0049319,,02/18/2020 20:10:12,63.9633415222168,63.9633415222168,63.9633415222168,,
02/18/2020 20:20:12,63.9266849517822,63.9266849517822,63.9266849517822,,02/18/2020 21:19:25,1.0445655,1.0445655,1.0445655,,02/18/2020 21:19:24,0.0152728,0.0152728,0.0152728,,02/18/2020 21:19:24,0.0051532,0.0051532,0.0051532,,02/18/2020 21:19:24,0.9949928,0.9949928,0.9949928,,02/18/2020 21:19:24,0.04246,0.04246,0.04246,,02/18/2020 21:19:25,0.0426485,0.0426485,0.0426485,,02/18/2020 21:19:25,0.0163444,0.0163444,0.0163444,,02/18/2020 21:19:25,0.0050673,0.0050673,0.0050673,,02/18/2020 20:20:12,63.9266849517822,63.9266849517822,63.9266849517822,,
02/18/2020 20:29:13,63.7433540344238,63.7433540344238,63.7433540344238,,02/18/2020 21:29:16,1.0339151,1.0339151,1.0339151,,02/18/2020 21:29:15,0.0147482,0.0147482,0.0147482,,02/18/2020 21:29:15,0.0052733,0.0052733,0.0052733,,02/18/2020 21:29:15,1.0293447,1.0293447,1.0293447,,02/18/2020 21:29:15,0.0429585,0.0429585,0.0429585,,02/18/2020 21:29:16,0.0428942,0.0428942,0.0428942,,02/18/2020 21:29:16,0.016556,0.016556,0.016556,,02/18/2020 21:29:16,0.005228,0.005228,0.005228,,02/18/2020 20:29:13,63.7433540344238,63.7433540344238,63.7433540344238,,
02/18/2020 20:39:16,64.0366580963135,64.0366580963135,64.0366580963135,,02/18/2020 21:39:06,1.0427384,1.0427384,1.0427384,,02/18/2020 21:39:05,0.01413,0.01413,0.01413,,02/18/2020 21:39:05,0.0048978,0.0048978,0.0048978,,02/18/2020 21:39:05,0.9950763,0.9950763,0.9950763,,02/18/2020 21:39:05,0.0451479,0.0451479,0.0451479,,02/18/2020 21:39:06,0.0444704,0.0444704,0.0444704,,02/18/2020 21:39:06,0.0123356,0.0123356,0.0123356,,02/18/2020 21:39:06,0.0046615,0.0046615,0.0046615,,02/18/2020 20:39:16,64.0366580963135,64.0366580963135,64.0366580963135,,
02/18/2020 20:49:19,63.8533271789551,63.8533271789551,63.8533271789551,,02/18/2020 21:48:57,1.0407822,1.0407822,1.0407822,,02/18/2020 21:48:56,0.0157475,0.0157475,0.0157475,,02/18/2020 21:48:56,0.0053812,0.0053812,0.0053812,,02/18/2020 21:48:56,0.9877674,0.9877674,0.9877674,,02/18/2020 21:48:56,0.0506366,0.0506366,0.0506366,,02/18/2020 21:48:57,0.0441352,0.0441352,0.0441352,,02/18/2020 21:48:57,0.0156826,0.0156826,0.0156826,,02/18/2020 21:48:57,0.0055351,0.0055351,0.0055351,,02/18/2020 20:49:19,63.8533271789551,63.8533271789551,63.8533271789551,,
02/18/2020 20:59:21,63.5233150482178,63.5233150482178,63.5233150482178,,02/18/2020 21:58:47,1.0752238,1.0752238,1.0752238,,02/18/2020 21:58:46,0.0195002,0.0195002,0.0195002,,02/18/2020 21:58:46,0.0056155,0.0056155,0.0056155,,02/18/2020 21:58:46,0.9447911,0.9447911,0.9447911,,02/18/2020 21:58:46,0.044871,0.044871,0.044871,,02/18/2020 21:58:47,0.0483664,0.0483664,0.0483664,,02/18/2020 21:58:47,0.0142223,0.0142223,0.0142223,,02/18/2020 21:58:47,0.0050916,0.0050916,0.0050916,,02/18/2020 20:59:21,63.5233150482178,63.5233150482178,63.5233150482178,,
02/18/2020 21:10:21,63.7433540344238,63.7433540344238,63.7433540344238,,02/18/2020 22:09:39,1.0534223,1.0534223,1.0534223,,02/18/2020 22:09:38,0.0135735,0.0135735,0.0135735,,02/18/2020 22:09:38,0.0043274,0.0043274,0.0043274,,02/18/2020 22:09:38,0.9818368,0.9818368,0.9818368,,02/18/2020 22:09:38,0.0469542,0.0469542,0.0469542,,02/18/2020 22:09:39,0.0437243,0.0437243,0.0437243,,02/18/2020 22:09:39,0.0189047,0.0189047,0.0189047,,02/18/2020 22:09:39,0.0053114,0.0053114,0.0053114,,02/18/2020 21:10:21,63.7433540344238,63.7433540344238,63.7433540344238,,
02/18/2020 21:20:28,63.6699928283691,63.6699928283691,63.6699928283691,,02/18/2020 22:19:30,1.0052387,1.0052387,1.0052387,,02/18/2020 22:19:29,0.0165421,0.0165421,0.0165421,,02/18/2020 22:19:29,0.004767,0.004767,0.004767,,02/18/2020 22:19:29,0.9990231,0.9990231,0.9990231,,02/18/2020 22:19:29,0.0432677,0.0432677,0.0432677,,02/18/2020 22:19:30,0.0367958,0.0367958,0.0367958,,02/18/2020 22:19:30,0.0155927,0.0155927,0.0155927,,02/18/2020 22:19:30,0.0052928,0.0052928,0.0052928,,02/18/2020 21:20:28,63.6699928283691,63.6699928283691,63.6699928283691,,
02/18/2020 21:29:30,63.7800071716309,63.7800071716309,63.7800071716309,,02/18/2020 22:29:21,1.0254763,1.0254763,1.0254763,,02/18/2020 22:29:20,0.0143431,0.0143431,0.0143431,,02/18/2020 22:29:20,0.004768,0.004768,0.004768,,02/18/2020 22:29:20,0.9759688,0.9759688,0.9759688,,02/18/2020 22:29:20,0.0464271,0.0464271,0.0464271,,02/18/2020 22:29:21,0.0503343,0.0503343,0.0503343,,02/18/2020 22:29:21,0.0150509,0.0150509,0.0150509,,02/18/2020 22:29:21,0.0046963,0.0046963,0.0046963,,02/18/2020 21:29:30,63.7800071716309,63.7800071716309,63.7800071716309,,
02/18/2020 21:39:30,63.5600196838379,63.5600196838379,63.5600196838379,,02/18/2020 22:39:11,1.059683,1.059683,1.059683,,02/18/2020 22:39:10,0.0198813,0.0198813,0.0198813,,02/18/2020 22:39:10,0.0060796,0.0060796,0.0060796,,02/18/2020 22:39:10,0.9803541,0.9803541,0.9803541,,02/18/2020 22:39:10,0.0519763,0.0519763,0.0519763,,02/18/2020 22:39:11,0.043124,0.043124,0.043124,,02/18/2020 22:39:11,0.0128502,0.0128502,0.0128502,,02/18/2020 22:39:11,0.0044537,0.0044537,0.0044537,,02/18/2020 21:39:30,63.5600196838379,63.5600196838379,63.5600196838379,,
02/18/2020 21:49:30,63.8533271789551,63.8533271789551,63.8533271789551,,02/18/2020 22:49:03,1.0906768,1.0906768,1.0906768,,02/18/2020 22:49:02,0.0153166,0.0153166,0.0153166,,02/18/2020 22:49:02,0.0054269,0.0054269,0.0054269,,02/18/2020 22:49:02,0.9978746,0.9978746,0.9978746,,02/18/2020 22:49:02,0.0455146,0.0455146,0.0455146,,02/18/2020 22:49:03,0.0481909,0.0481909,0.0481909,,02/18/2020 22:49:03,0.0183686,0.0183686,0.0183686,,02/18/2020 22:49:03,0.0047475,0.0047475,0.0047475,,02/18/2020 21:49:30,63.8533271789551,63.8533271789551,63.8533271789551,,
02/18/2020 21:59:30,63.8899803161621,63.8899803161621,63.8899803161621,,02/18/2020 22:58:55,1.0174479,1.0174479,1.0174479,,02/18/2020 22:58:55,0.0156453,0.0156453,0.0156453,,02/18/2020 22:58:55,0.0051313,0.0051313,0.0051313,,02/18/2020 22:58:55,0.9962458,0.9962458,0.9962458,,02/18/2020 22:58:55,0.0503097,0.0503097,0.0503097,,02/18/2020 22:58:55,0.0417678,0.0417678,0.0417678,,02/18/2020 22:58:55,0.0209127,0.0209127,0.0209127,,02/18/2020 22:58:55,0.0055899,0.0055899,0.0055899,,02/18/2020 21:59:30,63.8899803161621,63.8899803161621,63.8899803161621,,
02/18/2020 22:10:33,63.9266849517822,63.9266849517822,63.9266849517822,,02/18/2020 23:08:46,1.0295821,1.0295821,1.0295821,,02/18/2020 23:08:46,0.0137496,0.0137496,0.0137496,,02/18/2020 23:08:46,0.0046579,0.0046579,0.0046579,,02/18/2020 23:08:46,1.0086291,1.0086291,1.0086291,,02/18/2020 23:08:46,0.0449804,0.0449804,0.0449804,,02/18/2020 23:08:46,0.0450264,0.0450264,0.0450264,,02/18/2020 23:08:46,0.0141843,0.0141843,0.0141843,,02/18/2020 23:08:46,0.0046882,0.0046882,0.0046882,,02/18/2020 22:10:33,63.9266849517822,63.9266849517822,63.9266849517822,,
02/18/2020 22:19:34,64.1833358764648,64.1833358764648,64.1833358764648,,02/18/2020 23:19:38,1.052821,1.052821,1.052821,,02/18/2020 23:19:37,0.0137854,0.0137854,0.0137854,,02/18/2020 23:19:37,0.0050411,0.0050411,0.0050411,,02/18/2020 23:19:37,0.9867651,0.9867651,0.9867651,,02/18/2020 23:19:37,0.0487189,0.0487189,0.0487189,,02/18/2020 23:19:38,0.0444246,0.0444246,0.0444246,,02/18/2020 23:19:38,0.0157104,0.0157104,0.0157104,,02/18/2020 23:19:38,0.0057328,0.0057328,0.0057328,,02/18/2020 22:19:34,64.1833358764648,64.1833358764648,64.1833358764648,,
02/18/2020 22:29:36,64.1100158691406,64.1100158691406,64.1100158691406,,02/18/2020 23:29:30,1.0529578,1.0529578,1.0529578,,02/18/2020 23:29:29,0.0157058,0.0157058,0.0157058,,02/18/2020 23:29:29,0.0054107,0.0054107,0.0054107,,02/18/2020 23:29:29,1.0070629,1.0070629,1.0070629,,02/18/2020 23:29:29,0.0510866,0.0510866,0.0510866,,02/18/2020 23:29:30,0.0425795,0.0425795,0.0425795,,02/18/2020 23:29:30,0.0132697,0.0132697,0.0132697,,02/18/2020 23:29:30,0.0043241,0.0043241,0.0043241,,02/18/2020 22:29:36,64.1100158691406,64.1100158691406,64.1100158691406,,
02/18/2020 22:39:36,64.073314666748,64.073314666748,64.073314666748,,02/18/2020 23:39:22,1.024346,1.024346,1.024346,,02/18/2020 23:39:21,0.018239,0.018239,0.018239,,02/18/2020 23:39:21,0.0057342,0.0057342,0.0057342,,02/18/2020 23:39:21,1.0237064,1.0237064,1.0237064,,02/18/2020 23:39:21,0.055963,0.055963,0.055963,,02/18/2020 23:39:22,0.0476409,0.0476409,0.0476409,,02/18/2020 23:39:22,0.0138591,0.0138591,0.0138591,,02/18/2020 23:39:22,0.0050771,0.0050771,0.0050771,,02/18/2020 22:39:36,64.073314666748,64.073314666748,64.073314666748,,
02/18/2020 22:49:38,64.0366580963135,64.0366580963135,64.0366580963135,,02/18/2020 23:49:13,1.0199072,1.0199072,1.0199072,,02/18/2020 23:49:13,0.0162651,0.0162651,0.0162651,,02/18/2020 23:49:13,0.0047423,0.0047423,0.0047423,,02/18/2020 23:49:13,1.0386374,1.0386374,1.0386374,,02/18/2020 23:49:13,0.0483058,0.0483058,0.0483058,,02/18/2020 23:49:13,0.0476075,0.0476075,0.0476075,,02/18/2020 23:49:13,0.0143016,0.0143016,0.0143016,,02/18/2020 23:49:13,0.004429,0.004429,0.004429,,02/18/2020 22:49:38,64.0366580963135,64.0366580963135,64.0366580963135,,
02/18/2020 22:59:40,64.256649017334,64.256649017334,64.256649017334,,02/18/2020 23:59:05,1.0567178,1.0567178,1.0567178,,02/18/2020 23:59:04,0.0166046,0.0166046,0.0166046,,02/18/2020 23:59:04,0.0053147,0.0053147,0.0053147,,02/18/2020 23:59:04,1.0063112,1.0063112,1.0063112,,02/18/2020 23:59:04,0.0507498,0.0507498,0.0507498,,02/18/2020 23:59:05,0.04347,0.04347,0.04347,,02/18/2020 23:59:05,0.0138748,0.0138748,0.0138748,,02/18/2020 23:59:05,0.0044936,0.0044936,0.0044936,,02/18/2020 22:59:40,64.256649017334,64.256649017334,64.256649017334,,
02/18/2020 23:09:42,64.3300102233887,64.3300102233887,64.3300102233887,,02/19/2020 00:08:58,1.012351,1.012351,1.012351,,02/19/2020 00:08:57,0.0126188,0.0126188,0.0126188,,02/19/2020 00:08:57,0.0042075,0.0042075,0.0042075,,02/19/2020 00:08:57,0.9743817,0.9743817,0.9743817,,02/19/2020 00:08:57,0.0454313,0.0454313,0.0454313,,02/19/2020 00:08:58,0.0440605,0.0440605,0.0440605,,02/19/2020 00:08:58,0.0159133,0.0159133,0.0159133,,02/19/2020 00:08:58,0.0054677,0.0054677,0.0054677,,02/18/2020 23:09:42,64.3300102233887,64.3300102233887,64.3300102233887,,
02/18/2020 23:19:45,64.3300102233887,64.3300102233887,64.3300102233887,,02/19/2020 00:18:50,1.0383125,1.0383125,1.0383125,,02/19/2020 00:18:49,0.0165678,0.0165678,0.0165678,,02/19/2020 00:18:49,0.0050513,0.0050513,0.0050513,,02/19/2020 00:18:49,0.9805003,0.9805003,0.9805003,,02/19/2020 00:18:49,0.0509364,0.0509364,0.0509364,,02/19/2020 00:18:50,0.0482325,0.0482325,0.0482325,,02/19/2020 00:18:50,0.0195665,0.0195665,0.0195665,,02/19/2020 00:18:50,0.0049643,0.0049643,0.0049643,,02/18/2020 23:19:45,64.3300102233887,64.3300102233887,64.3300102233887,,
02/18/2020 23:29:46,64.1833358764648,64.1833358764648,64.1833358764648,,02/19/2020 00:29:41,1.0310402,1.0310402,1.0310402,,02/19/2020 00:29:41,0.0169013,0.0169013,0.0169013,,02/19/2020 00:29:41,0.0055136,0.0055136,0.0055136,,02/19/2020 00:29:41,1.0115318,1.0115318,1.0115318,,02/19/2020 00:29:41,0.0500577,0.0500577,0.0500577,,02/19/2020 00:29:41,0.0404538,0.0404538,0.0404538,,02/19/2020 00:29:41,0.0119965,0.0119965,0.0119965,,02/19/2020 00:29:41,0.0046849,0.0046849,0.0046849,,02/18/2020 23:29:46,64.1833358764648,64.1833358764648,64.1833358764648,,
02/18/2020 23:39:49,64.2933502197266,64.2933502197266,64.2933502197266,,02/19/2020 00:39:32,1.0292389,1.0292389,1.0292389,,02/19/2020 00:39:31,0.0146411,0.0146411,0.0146411,,02/19/2020 00:39:31,0.0050928,0.0050928,0.0050928,,02/19/2020 00:39:31,1.0371756,1.0371756,1.0371756,,02/19/2020 00:39:31,0.0456781,0.0456781,0.0456781,,02/19/2020 00:39:32,0.042212,0.042212,0.042212,,02/19/2020 00:39:32,0.017754,0.017754,0.017754,,02/19/2020 00:39:32,0.0053601,0.0053601,0.0053601,,02/18/2020 23:39:49,64.2933502197266,64.2933502197266,64.2933502197266,,
02/18/2020 23:49:51,64.3666667938232,64.3666667938232,64.3666667938232,,02/19/2020 00:49:24,1.0218763,1.0218763,1.0218763,,02/19/2020 00:49:23,0.0198665,0.0198665,0.0198665,,02/19/2020 00:49:23,0.0054245,0.0054245,0.0054245,,02/19/2020 00:49:23,0.9922572,0.9922572,0.9922572,,02/19/2020 00:49:23,0.0486325,0.0486325,0.0486325,,02/19/2020 00:49:24,0.0421833,0.0421833,0.0421833,,02/19/2020 00:49:24,0.0160186,0.0160186,0.0160186,,02/19/2020 00:49:24,0.0041639,0.0041639,0.0041639,,02/18/2020 23:49:51,64.3666667938232,64.3666667938232,64.3666667938232,,
02/18/2020 23:59:53,64.1833358764648,64.1833358764648,64.1833358764648,,02/19/2020 00:59:15,1.0331357,1.0331357,1.0331357,,02/19/2020 00:59:14,0.0154907,0.0154907,0.0154907,,02/19/2020 00:59:14,0.0050083,0.0050083,0.0050083,,02/19/2020 00:59:14,0.9786835,0.9786835,0.9786835,,02/19/2020 00:59:14,0.050242,0.050242,0.050242,,02/19/2020 00:59:15,0.04426,0.04426,0.04426,,02/19/2020 00:59:15,0.0159996,0.0159996,0.0159996,,02/19/2020 00:59:15,0.005069,0.005069,0.005069,,02/18/2020 23:59:53,64.1833358764648,64.1833358764648,64.1833358764648,,
02/19/2020 00:08:57,64.5866577148438,64.5866577148438,64.5866577148438,,02/19/2020 01:09:07,1.031768,1.031768,1.031768,,02/19/2020 01:09:06,0.020169,0.020169,0.020169,,02/19/2020 01:09:06,0.0063754,0.0063754,0.0063754,,02/19/2020 01:09:06,0.9919857,0.9919857,0.9919857,,02/19/2020 01:09:06,0.0515079,0.0515079,0.0515079,,02/19/2020 01:09:07,0.0455407,0.0455407,0.0455407,,02/19/2020 01:09:07,0.0151174,0.0151174,0.0151174,,02/19/2020 01:09:07,0.0050756,0.0050756,0.0050756,,02/19/2020 00:08:57,64.5866577148438,64.5866577148438,64.5866577148438,,
02/19/2020 00:19:00,64.3300102233887,64.3300102233887,64.3300102233887,,02/19/2020 01:18:59,1.0379332,1.0379332,1.0379332,,02/19/2020 01:18:59,0.0189049,0.0189049,0.0189049,,02/19/2020 01:18:59,0.00515,0.00515,0.00515,,02/19/2020 01:18:59,0.984823,0.984823,0.984823,,02/19/2020 01:18:59,0.0461063,0.0461063,0.0461063,,02/19/2020 01:18:59,0.0534216,0.0534216,0.0534216,,02/19/2020 01:18:59,0.0143691,0.0143691,0.0143691,,02/19/2020 01:18:59,0.0051012,0.0051012,0.0051012,,02/19/2020 00:19:00,64.3300102233887,64.3300102233887,64.3300102233887,,
02/19/2020 00:30:02,64.9533264160156,64.9533264160156,64.9533264160156,,02/19/2020 01:28:52,1.033368,1.033368,1.033368,,02/19/2020 01:28:51,0.0158246,0.0158246,0.0158246,,02/19/2020 01:28:51,0.0054233,0.0054233,0.0054233,,02/19/2020 01:28:51,0.9746114,0.9746114,0.9746114,,02/19/2020 01:28:51,0.0512547,0.0512547,0.0512547,,02/19/2020 01:28:52,0.0411265,0.0411265,0.0411265,,02/19/2020 01:28:52,0.017529,0.017529,0.017529,,02/19/2020 01:28:52,0.0056765,0.0056765,0.0056765,,02/19/2020 00:30:02,64.9533264160156,64.9533264160156,64.9533264160156,,
02/19/2020 00:40:03,64.5133445739746,64.5133445739746,64.5133445739746,,02/19/2020 01:39:43,1.0251228,1.0251228,1.0251228,,02/19/2020 01:39:42,0.0169789,0.0169789,0.0169789,,02/19/2020 01:39:42,0.0059249,0.0059249,0.0059249,,02/19/2020 01:39:42,0.983048,0.983048,0.983048,,02/19/2020 01:39:42,0.0424444,0.0424444,0.0424444,,02/19/2020 01:39:43,0.0440411,0.0440411,0.0440411,,02/19/2020 01:39:43,0.0157445,0.0157445,0.0157445,,02/19/2020 01:39:43,0.0048622,0.0048622,0.0048622,,02/19/2020 00:40:03,64.5133445739746,64.5133445739746,64.5133445739746,,
02/19/2020 00:50:04,64.4399833679199,64.4399833679199,64.4399833679199,,02/19/2020 01:49:34,1.0173472,1.0173472,1.0173472,,02/19/2020 01:49:33,0.0161163,0.0161163,0.0161163,,02/19/2020 01:49:33,0.0048377,0.0048377,0.0048377,,02/19/2020 01:49:33,0.9705602,0.9705602,0.9705602,,02/19/2020 01:49:33,0.0453533,0.0453533,0.0453533,,02/19/2020 01:49:34,0.0527778,0.0527778,0.0527778,,02/19/2020 01:49:34,0.0134173,0.0134173,0.0134173,,02/19/2020 01:49:34,0.0045961,0.0045961,0.0045961,,02/19/2020 00:50:04,64.4399833679199,64.4399833679199,64.4399833679199,,
02/19/2020 01:00:06,64.5499977111816,64.5499977111816,64.5499977111816,,02/19/2020 01:59:25,1.0551385,1.0551385,1.0551385,,02/19/2020 01:59:24,0.0180265,0.0180265,0.0180265,,02/19/2020 01:59:24,0.0057285,0.0057285,0.0057285,,02/19/2020 01:59:24,1.0029073,1.0029073,1.0029073,,02/19/2020 01:59:24,0.0504793,0.0504793,0.0504793,,02/19/2020 01:59:25,0.0434342,0.0434342,0.0434342,,02/19/2020 01:59:25,0.0152656,0.0152656,0.0152656,,02/19/2020 01:59:25,0.0048643,0.0048643,0.0048643,,02/19/2020 01:00:06,64.5499977111816,64.5499977111816,64.5499977111816,,
02/19/2020 01:09:08,64.4399833679199,64.4399833679199,64.4399833679199,,02/19/2020 02:09:16,1.0188285,1.0188285,1.0188285,,02/19/2020 02:09:15,0.0148024,0.0148024,0.0148024,,02/19/2020 02:09:15,0.004865,0.004865,0.004865,,02/19/2020 02:09:15,1.0000464,1.0000464,1.0000464,,02/19/2020 02:09:15,0.0454647,0.0454647,0.0454647,,02/19/2020 02:09:16,0.0468467,0.0468467,0.0468467,,02/19/2020 02:09:16,0.0134504,0.0134504,0.0134504,,02/19/2020 02:09:16,0.004371,0.004371,0.004371,,02/19/2020 01:09:08,64.4399833679199,64.4399833679199,64.4399833679199,,
02/19/2020 01:19:10,64.3666667938232,64.3666667938232,64.3666667938232,,02/19/2020 02:19:08,1.0514068,1.0514068,1.0514068,,02/19/2020 02:19:07,0.0155591,0.0155591,0.0155591,,02/19/2020 02:19:07,0.0051949,0.0051949,0.0051949,,02/19/2020 02:19:07,0.9820456,0.9820456,0.9820456,,02/19/2020 02:19:07,0.0466809,0.0466809,0.0466809,,02/19/2020 02:19:08,0.0449316,0.0449316,0.0449316,,02/19/2020 02:19:08,0.0125898,0.0125898,0.0125898,,02/19/2020 02:19:08,0.0046811,0.0046811,0.0046811,,02/19/2020 01:19:10,64.3666667938232,64.3666667938232,64.3666667938232,,
02/19/2020 01:29:12,64.2933502197266,64.2933502197266,64.2933502197266,,02/19/2020 02:29:00,0.9952309,0.9952309,0.9952309,,02/19/2020 02:29:00,0.0149545,0.0149545,0.0149545,,02/19/2020 02:29:00,0.0051019,0.0051019,0.0051019,,02/19/2020 02:29:00,0.9691402,0.9691402,0.9691402,,02/19/2020 02:29:00,0.05101,0.05101,0.05101,,02/19/2020 02:29:00,0.0421805,0.0421805,0.0421805,,02/19/2020 02:29:00,0.0168119,0.0168119,0.0168119,,02/19/2020 02:29:00,0.004871,0.004871,0.004871,,02/19/2020 01:29:12,64.2933502197266,64.2933502197266,64.2933502197266,,
02/19/2020 01:40:18,64.6233177185059,64.6233177185059,64.6233177185059,,02/19/2020 02:38:52,1.0383796,1.0383796,1.0383796,,02/19/2020 02:38:51,0.0168564,0.0168564,0.0168564,,02/19/2020 02:38:51,0.0052962,0.0052962,0.0052962,,02/19/2020 02:38:51,1.001717,1.001717,1.001717,,02/19/2020 02:38:51,0.052634,0.052634,0.052634,,02/19/2020 02:38:52,0.0473374,0.0473374,0.0473374,,02/19/2020 02:38:52,0.0160685,0.0160685,0.0160685,,02/19/2020 02:38:52,0.0048694,0.0048694,0.0048694,,02/19/2020 01:40:18,64.6233177185059,64.6233177185059,64.6233177185059,,
